"ID","State","Name","County","Lat","Lon","Combust","Fuel","FuelCat","Capacity","HeatInput","NetGen","NOX","SO2","CO2","CoalGen","OilGen","GasGen","NuclearGen","HydroGen","BiomassGen","WindGen","SolarGen","GeoGen","OtherFossilGen","OtherGen","NonRenewGen","RenewGen","CombGen","NonCombGen","CoalPortion","CapFac","SO2OutRate","CO2OutRate","NOXOutRate","NOXInRate","CO2InRate","SO2InRate"
4441,"TN","J P Priest","Davidson",36.1564,-86.6186,0,"WAT","HYDRO",28,0,56107,0,0,0,0,0,0,0,56107,0,0,0,0,0,0,0,56107,0,56107,0,0.228746738421396,0,0,0,NA,NA,NA
4442,"TN","John Sevier","Hawkins",36.3767,-82.9639,1,"BIT","COAL",800,39406198.3,3840430,4858.78,22539.84,4065339,3838261.8,2168.2,0,0,0,0,0,0,0,0,0,3840430,0,3840430,0,0.999435427803657,0.548006563926941,0.00586909278388097,1.05856349419206,0.0012651656194749,0.00012329989213905,0.103164963264168,0.000571987173906091
4443,"TN","Johnsonville","Humphreys",36.0278,-87.9861,1,"SUB","COAL",2911.2,65560883.6,6418456,9681.94,36750.17,6810307.3,6282709.4,29111.5,106635.1,0,0,0,0,0,0,0,0,6418456,0,6418456,0,0.978850583380177,0.251683311562587,0.00572570256772034,1.0610507106382,0.00150845312330567,0.000147678607553117,0.103877600880901,0.000560550254694859
4444,"TN","Kingston","Roane",35.8992,-84.5194,1,"BIT","COAL",1700,35132539.5,2902252,1602.85,11926.14,3664499.7,2887879,14373,0,0,0,0,0,0,0,0,0,2902252,0,2902252,0,0.995047638868024,0.194886650550631,0.00410927100747971,1.26264008087513,0.000552278024099906,4.56229473534072e-05,0.104305004766308,0.000339461370277546
4445,"TN","Lagoon Creek","Haywood",35.6578,-89.3964,1,"NG","GAS",1625.2,11101467,1612587,120.51,3.65,707422.6,0,808.2,1611778.8,0,0,0,0,0,0,0,0,1612587,0,1612587,0,0,0.113269304684102,2.2634437707857e-06,0.438688021173431,7.47308517307903e-05,1.08553220939179e-05,0.063723343950849,3.2878537584267e-07
4446,"TN","McMinnville","Warren",35.705,-85.7439,1,"DFO","OIL",24,912,88,1.11,0.1,74.6,0,88,0,0,0,0,0,0,0,0,0,88,0,88,0,0,0.000418569254185693,0.00113636363636364,0.847727272727273,0.0126136363636364,0.00121710526315789,0.0817982456140351,0.000109649122807018
4447,"TN","Melton Hill","Loudon",35.8853,-84.3003,0,"WAT","HYDRO",72,0,147569,0,0,0,0,0,0,0,147569,0,0,0,0,0,0,0,147569,0,147569,0,0.233969114662608,0,0,0,NA,NA,NA
4448,"TN","Middle Point Landfill Gas Recovery","Rutherford",35.9342,-86.3756,1,"LFG","BIOMASS",2.8,56367,3333,0,0,0,0,0,0,0,0,3333,0,0,0,0,0,0,3333,3333,0,0,0.135885518590998,0,0,0,0,0,0
4449,"TN","Nickajack","Marion",35.0017,-85.6218,0,"WAT","HYDRO",103.9,0,492353,0,0,0,0,0,0,0,492353,0,0,0,0,0,0,0,492353,0,492353,0,0.540949762899873,0,0,0,NA,NA,NA
4450,"TN","Norris Dam","Anderson",36.2242,-84.0914,0,"WAT","HYDRO",131.4,0,411819,0,0,0,0,0,0,0,411819,0,0,0,0,0,0,0,411819,0,411819,0,0.357772460957862,0,0,0,NA,NA,NA
4451,"TN","Ocoee 1","Polk",35.0947,-84.6478,0,"WAT","HYDRO",19,0,78936,0,0,0,0,0,0,0,78936,0,0,0,0,0,0,0,78936,0,78936,0,0.474260994953136,0,0,0,NA,NA,NA
4452,"TN","Ocoee 2","Polk",35.0831,-84.4911,0,"WAT","HYDRO",23,0,51072,0,0,0,0,0,0,0,51072,0,0,0,0,0,0,0,51072,0,51072,0,0.253484216795712,0,0,0,NA,NA,NA
4453,"TN","Ocoee 3","Polk",35.075,-84.4833,0,"WAT","HYDRO",28.8,0,157172,0,0,0,0,0,0,0,157172,0,0,0,0,0,0,0,157172,0,157172,0,0.622986428209031,0,0,0,NA,NA,NA
4454,"TN","Old Hickory","Sumner",36.2972,-86.6556,0,"WAT","HYDRO",103.7,0,412778,0,0,0,0,0,0,0,412778,0,0,0,0,0,0,0,412778,0,412778,0,0.454395142292264,0,0,0,NA,NA,NA
4455,"TN","Old Hickory Plant","Davidson",36.2756,-86.6644,1,"NG","GAS",1,9687.3,988,0.89,0.02,566.8,0,0,988,0,0,0,0,0,0,0,0,988,0,988,0,0,0.112785388127854,2.02429149797571e-05,0.573684210526316,0.00090080971659919,9.18728644720407e-05,0.0585095950368008,2.06455875218069e-06
4456,"TN","Packaging Corp of America","Hardin",35.0471,-88.2661,1,"BLQ","BIOMASS",72.5,1853794.3,328476.4,216.83,422.21,22986.4,26453.5,2403.9,12225.7,0,0,287393.3,0,0,0,0,0,41083.1,287393.3,328476.4,0,0.0805339439911056,0.517204219807904,0.00128535870461318,0.0699788477954581,0.000660108306106618,0.000116965512300906,0.0123996497346011,0.000227754503290899
4457,"TN","Pickwick Landing Dam","Hardin",35.0683,-88.2494,0,"WAT","HYDRO",240,0,1027975,0,0,0,0,0,0,0,1027975,0,0,0,0,0,0,0,1027975,0,1027975,0,0.488953101217656,0,0,0,NA,NA,NA
4458,"TN","Sequoyah","Hamilton",35.2267,-85.0917,0,"NUC","NUCLEAR",2441,0,18000764,0,0,0,0,0,0,18000764,0,0,0,0,0,0,0,18000764,0,0,18000764,0,0.841819637509143,0,0,0,NA,NA,NA
4459,"TN","South Holston","Sullivan",36.523,-82.0908,0,"WAT","HYDRO",38.5,0,98143,0,0,0,0,0,0,0,98143,0,0,0,0,0,0,0,98143,0,98143,0,0.291001008124296,0,0,0,NA,NA,NA
4460,"TN","Tennessee Eastman Operations","Sullivan",36.5192,-82.535,1,"BIT","COAL",194.3,7416580.9,1328530,1558.35,4329.45,751689.4,1279949,0,23162.4,0,0,9654.7,0,0,0,15763.9,0,1318875.3,9654.7,1328530,0,0.963432515637584,0.780538732882588,0.00325882742580145,0.565805363823173,0.00117298818995431,0.000210117036544427,0.101352551820745,0.000583752817959553
4461,"TN","Tims Ford","Franklin",35.1967,-86.2783,0,"WAT","HYDRO",45.7,0,46712,0,0,0,0,0,0,0,46712,0,0,0,0,0,0,0,46712,0,46712,0,0.116683152983024,0,0,0,NA,NA,NA
4462,"TN","University of Tennessee Steam Plant","Knox",35.9542,-83.9308,1,"NG","GAS",5,134621,20644,10.37,0.22,7875.9,0,0,20644,0,0,0,0,0,0,0,0,20644,0,20644,0,0,0.471324200913242,1.06568494477814e-05,0.381510366208099,0.000502325130788607,7.7031072418122e-05,0.0585042452514838,1.63421754406816e-06
4463,"TN","Vanderbilt University Power Plant","Davidson",36.1456,-86.8042,1,"BIT","GAS",21.4,378251.2,68005.8,113.33,157.24,32746.5,27074.7,0,40931.2,0,0,0,0,0,0,0,0,68005.8,0,68005.8,0,0.398123395357455,0.362767251312252,0.0023121557278938,0.481525105211614,0.00166647550650092,0.000299615705118715,0.0865734199917938,0.000415702580718845
4464,"TN","Watauga","Carter",36.3413,-82.1264,0,"WAT","HYDRO",57.6,0,108071,0,0,0,0,0,0,0,108071,0,0,0,0,0,0,0,108071,0,108071,0,0.214181808092339,0,0,0,NA,NA,NA
4465,"TN","Watts Bar Hydro","Rhea",35.6194,-84.7852,0,"WAT","HYDRO",174.6,0,775659,0,0,0,0,0,0,0,775659,0,0,0,0,0,0,0,775659,0,775659,0,0.507133722481131,0,0,0,NA,NA,NA
4466,"TN","Watts Bar Nuclear Plant","Rhea",35.6006,-84.7884,0,"NUC","NUCLEAR",1269.9,0,9738457,0,0,0,0,0,0,9738457,0,0,0,0,0,0,0,9738457,0,0,9738457,0,0.875420115415552,0,0,0,NA,NA,NA
4467,"TN","Weyerhaeuser Kingsport Mill","Sullivan",36.5489,-82.5667,1,"BLQ","BIOMASS",50,1667425.2,296159.4,161.09,335.9,4626.8,0,2845.4,2927.5,0,0,290102.1,0,0,0,284.4,0,6057.3,290102.1,296159.4,0,0,0.67616301369863,0.00113418652252807,0.0156226680632119,0.000543930059285641,9.66100308427628e-05,0.00277481712522997,0.000201448316842039
4468,"TN","Wilbur","Carter",36.3444,-82.1053,0,"WAT","HYDRO",10.6,0,11832,0,0,0,0,0,0,0,11832,0,0,0,0,0,0,0,11832,0,11832,0,0.127423106745929,0,0,0,NA,NA,NA
4469,"TX","Abbott TP 3","Guadalupe",29.5936,-98.0408,0,"WAT","HYDRO",2.8,0,13237.3,0,0,0,0,0,0,0,13237.3,0,0,0,0,0,0,0,13237.3,0,13237.3,0,0.539681180691455,0,0,0,NA,NA,NA
4470,"TX","Aeolus Wind Facility","Hansford",36.4725,-101.3278,0,"WND","WIND",3,0,2801,0,0,0,0,0,0,0,0,0,2801,0,0,0,0,0,2801,0,2801,0,0.10658295281583,0,0,0,NA,NA,NA
4471,"TX","AES Deepwater","Harris",29.7192,-95.2278,1,"PC","OIL",185,5576495.3,456855,122.48,1790.22,599127.5,0,454965.8,1889.2,0,0,0,0,0,0,0,0,456855,0,456855,0,0,0.281904850055535,0.00391857372689365,1.31141718926136,0.000268093815324337,2.1963615749842e-05,0.107437999633928,0.000321029590036595
4472,"TX","Air Products Port Arthur","Jefferson",29.8577,-93.9653,1,"NG","GAS",139.3,8812223.3,866272.9,332.37,15.19,532440,0,15224,851048.9,0,0,0,0,0,0,0,0,866272.9,0,866272.9,0,0,0.709903808015944,1.75348899867467e-05,0.614633102339921,0.00038367816885418,3.77169289389206e-05,0.0604206205260368,1.72374206631827e-06
4473,"TX","Amistad Dam & Power","Val Verde",29.449,-101.0556,0,"WAT","HYDRO",66,0,147000,0,0,0,0,0,0,0,147000,0,0,0,0,0,0,0,147000,0,147000,0,0.254254877542549,0,0,0,NA,NA,NA
4474,"TX","Arthur Von Rosenberg","Bexar",29.2575,-98.3828,1,"NG","GAS",550,4383881.2,342628,63.03,1.32,260795.9,0,0,342628,0,0,0,0,0,0,0,0,342628,0,342628,0,0,0.0711141552511416,3.85257480416078e-06,0.761163419218511,0.000183960446898677,1.43776706357827e-05,0.0594897279606938,3.01103049964036e-07
4475,"TX","Atascosita","Harris",29.9522,-95.2422,1,"LFG","BIOMASS",8.2,639328,55012,0,0,0,0,0,0,0,0,55012,0,0,0,0,0,0,55012,55012,0,0,0.765842521438913,0,0,0,0,0,0
4476,"TX","Austin","Travis",30.2892,-97.7642,0,"WAT","HYDRO",18,0,26951,0,0,0,0,0,0,0,26951,0,0,0,0,0,0,0,26951,0,26951,0,0.170922120750888,0,0,0,NA,NA,NA
4477,"TX","Austin Gas Recovery","Travis",30.3344,-97.6217,1,"LFG","BIOMASS",6.4,390928,34417,0,0,0,0,0,0,0,0,34417,0,0,0,0,0,0,34417,34417,0,0,0.613887699771689,0,0,0,0,0,0
4478,"TX","Barney M Davis","Nueces",27.6067,-97.3119,1,"NG","GAS",1082.2,15180074,1817974,145.53,4.55,903035.4,0,0,1817974,0,0,0,0,0,0,0,0,1817974,0,1817974,0,0,0.191767952817236,2.50278606844762e-06,0.496726245809896,8.00506497892709e-05,9.58690978713279e-06,0.0594882080284984,2.99735034229741e-07
4479,"TX","Barton Chapel Wind Farm","Jack",33.2067,-98.1608,0,"WND","WIND",120,0,301813,0,0,0,0,0,0,0,0,0,301813,0,0,0,0,0,301813,0,301813,0,0.287112823439878,0,0,0,NA,NA,NA
4480,"TX","BASF Freeport Works","Brazoria",29,-95.3833,1,"NG","GAS",92.7,5662435,591733,271.42,9.7,331277.8,0,0,591733,0,0,0,0,0,0,0,0,591733,0,591733,0,0,0.728688556890445,1.63925283869583e-05,0.559843375306092,0.000458686603586415,4.79334420615866e-05,0.0585044773140884,1.71304394664133e-06
4481,"TX","Bastrop Energy Center","Bastrop",30.1458,-97.55,1,"NG","GAS",727.8,11614721.6,1512597,202.16,3.49,690960.3,0,0,1512597,0,0,0,0,0,0,0,0,1512597,0,1512597,0,0,0.237250467725967,2.30729004486985e-06,0.456803960341056,0.000133650932799682,1.74054968308496e-05,0.059490044083364,3.00480727837678e-07
4482,"TX","Bayou Cogen Plant","Harris",29.6225,-95.0458,1,"NG","GAS",300,8543463.6,1755125,131.03,2.61,499830.9,0,198537,1556588,0,0,0,0,0,0,0,0,1755125,0,1755125,0,0,0.667855783866058,1.48707357025853e-06,0.284783647888327,7.4655651306887e-05,1.53368711022541e-05,0.0585044805481468,3.05496707447785e-07
4483,"TX","Baytown","Chambers",29.6744,-94.9139,1,"LFG","BIOMASS",5.2,198299,16448,0,0,0,0,0,0,0,0,16448,0,0,0,0,0,0,16448,16448,0,0,0.361081840533895,0,0,0,0,0,0
4484,"TX","Baytown Energy Center LLC","Chambers",29.7731,-94.9019,1,"NG","GAS",914.6,28421100,3995442,186.55,8.53,1690751.6,0,0,3995442,0,0,0,0,0,0,0,0,3995442,0,3995442,0,0,0.498688699903244,2.13493275587532e-06,0.423170102331607,4.66907040572733e-05,6.56378535665404e-06,0.0594893089992998,3.00129129414414e-07
4485,"TX","Benedum Plant","Upton",31.3403,-101.7653,1,"NG","GAS",2,58108,4447.2,7.87,0.1,3399.6,0,0,4447.2,0,0,0,0,0,0,0,0,4447.2,0,4447.2,0,0,0.253835616438356,2.24860586436409e-05,0.764436049649218,0.00176965281525454,0.000135437461278998,0.0585048530322847,1.72093343429476e-06
4486,"TX","Big Brown Power Company LLC","Freestone",31.8206,-96.0561,1,"SUB","COAL",1186.8,95542454.1,9289562,6752.83,63299.77,10455705.4,9280115.6,0,9446.4,0,0,0,0,0,0,0,0,9289562,0,9289562,0,0.998983116749745,0.893539166755159,0.00681407476477362,1.12553265697565,0.000726926630125296,7.0678841815515e-05,0.109435177256976,0.000662530291861113
4487,"TX","Big Spring Wind Power Facility","Howard",32.2853,-101.4494,0,"WND","WIND",34.3,0,74193,0,0,0,0,0,0,0,0,0,74193,0,0,0,0,0,74193,0,74193,0,0.246924797316187,0,0,0,NA,NA,NA
4488,"TX","Black Hawk Station","Hutchinson",35.6957,-101.36,1,"NG","GAS",243.9,11895734.5,1609422,283.21,29.37,707666.7,0,0,1448978.4,0,0,0,0,0,0,160443.6,0,1609422,0,1609422,0,0,0.753275820429437,1.82487874528868e-05,0.43970239005059,0.000175970006623496,2.38076934215369e-05,0.0594891135137557,2.46895221139981e-06
4489,"TX","Blue Wing Solar Energy Generation","Bexar",29.3106,-98.4047,0,"SUN","SOLAR",13.9,0,8208,0,0,0,0,0,0,0,0,0,0,8208,0,0,0,0,8208,0,8208,0,0.0674090864294866,0,0,0,NA,NA,NA
4490,"TX","Bluebonnet","Harris",29.8108,-95.2539,1,"LFG","BIOMASS",4,32888,2586,0,0,0,0,0,0,0,0,2586,0,0,0,0,0,0,2586,2586,0,0,0.0738013698630137,0,0,0,0,0,0
4491,"TX","Borger Plant","Hutchinson",35.6647,-101.4354,1,"BFG","OTHRFOSL",37.5,451979,80201.5,55.7,12.44,26442.8,0,0,4804.5,0,0,0,0,0,0,75397,0,80201.5,0,80201.5,0,0,0.244144596651446,0.000155109318404269,0.329704556647943,0.000694500726295643,0.000123235814053308,0.0585044880403736,2.75234026359632e-05
4492,"TX","Bosque County Peaking","Bosque",31.8594,-97.3586,1,"NG","GAS",807,4753293.4,639350,154.78,1.43,282751.3,0,0,639350,0,0,0,0,0,0,0,0,639350,0,639350,0,0,0.0904400989062597,2.23664659419723e-06,0.442248064440447,0.000242089622272621,3.25626859053136e-05,0.0594853454659458,3.00844042154015e-07
4493,"TX","BP Chemicals Green Lake Plant","Calhoun",28.5707,-96.8333,1,"","WSTHTOTPUR",38.8,0,47914,0,0,0,0,0,0,0,0,0,0,0,0,0,47914,47914,0,47914,0,0,0.140969966577225,0,0,0,NA,NA,NA
4494,"TX","Brandon Station","Lubbock",33.585,-101.8858,1,"NG","GAS",21,651227.5,76615,29.96,1.11,38099.7,0,0,76615,0,0,0,0,0,0,0,0,76615,0,76615,0,0,0.416476407914764,1.44880245382758e-05,0.49728773738824,0.000391046139789858,4.60054282105716e-05,0.0585044396927341,1.70447347509127e-06
4495,"TX","Brazos Valley Generating Facility","Fort Bend",29.4731,-95.6244,1,"NG","GAS",675.6,17994436.8,2435124,124.47,5.4,1070471.8,0,0,2435124,0,0,0,0,0,0,0,0,2435124,0,2435124,0,0,0.411459727325077,2.2175462111991e-06,0.43959642301583,5.11144401681393e-05,6.91713785674026e-06,0.059489041635357,3.00092748665521e-07
4496,"TX","Brazos Wind Farm","Scurry",32.72,-101.285,0,"WND","WIND",160,0,397037,0,0,0,0,0,0,0,0,0,397037,0,0,0,0,0,397037,0,397037,0,0.283274115296804,0,0,0,NA,NA,NA
4497,"TX","Bridgeport Gas Processing Plant","Wise",33.1964,-97.9208,1,"NG","GAS",7.2,508337,55116.2,68.88,0.99,29740,0,0,55116.2,0,0,0,0,0,0,0,0,55116.2,0,55116.2,0,0,0.873861618467783,1.7962051084799e-05,0.53958727198174,0.00124972331183935,0.000135500661962438,0.0585044960331434,1.94752693587128e-06
4498,"TX","Bryan","Brazos",30.6469,-96.3725,1,"NG","GAS",138,13395,648,0.62,0.02,783.7,0,0,648,0,0,0,0,0,0,0,0,648,0,648,0,0,0.000536033353186421,3.08641975308642e-05,1.20941358024691,0.00095679012345679,4.62859275849197e-05,0.0585069055617768,1.49309443822322e-06
4499,"TX","Buchanan","Burnet",30.7507,-98.4176,0,"WAT","HYDRO",54.9,0,3151,0,0,0,0,0,0,0,3151,0,0,0,0,0,0,0,3151,0,3151,0,0.00655197078956342,0,0,0,NA,NA,NA
4500,"TX","Buffalo Gap 2 Wind Farm","Nolan",32.3009,-100.4139,0,"WND","WIND",232.5,0,656526,0,0,0,0,0,0,0,0,0,656526,0,0,0,0,0,656526,0,656526,0,0.32234791574606,0,0,0,NA,NA,NA
4501,"TX","Buffalo Gap 3 Wind Farm","Nolan",32.2878,-100.1,0,"WND","WIND",170.2,0,457379,0,0,0,0,0,0,0,0,0,457379,0,0,0,0,0,457379,0,457379,0,0.306769768577392,0,0,0,NA,NA,NA
4502,"TX","Buffalo Gap Wind Farm","Taylor",32.2962,-100.12,0,"WND","WIND",120.6,0,355124,0,0,0,0,0,0,0,0,0,355124,0,0,0,0,0,355124,0,355124,0,0.336146512490818,0,0,0,NA,NA,NA
4503,"TX","Bull Creek Wind","Borden",32.9153,-101.4581,0,"WND","WIND",180,0,280021,0,0,0,0,0,0,0,0,0,280021,0,0,0,0,0,280021,0,280021,0,0.177588153221715,0,0,0,NA,NA,NA
4504,"TX","C R Wing Cogen Plant","Howard",32.2722,-101.4222,1,"NG","GAS",230,1222277.4,166655,76.39,0.37,72713.5,0,0,166655,0,0,0,0,0,0,0,0,166655,0,166655,0,0,0.0827154059956323,2.22015541087876e-06,0.436311541807927,0.000458372086046023,6.24980875863368e-05,0.0594901779252402,3.02713606583906e-07
4505,"TX","Callahan Divide Wind Energy Center","Taylor",32.5,-100,0,"WND","WIND",114,0,346305.7,0,0,0,0,0,0,0,0,0,346305.7,0,0,0,0,0,346305.7,0,346305.7,0,0.346777317151326,0,0,0,NA,NA,NA
4506,"TX","Canyon","Comal",29.8663,-98.1976,0,"WAT","HYDRO",6,0,21272.1,0,0,0,0,0,0,0,21272.1,0,0,0,0,0,0,0,21272.1,0,21272.1,0,0.404720319634703,0,0,0,NA,NA,NA
4507,"TX","Capricorn Ridge Wind LLC","Sterling",31.9261,-100.9281,0,"WND","WIND",662.5,0,1740177.9,0,0,0,0,0,0,0,0,0,1740177.9,0,0,0,0,0,1740177.9,0,1740177.9,0,0.299849728612044,0,0,0,NA,NA,NA
4508,"TX","Cedar Bayou","Chambers",29.7483,-94.9272,1,"NG","GAS",1530,12502375.1,1114118,177.9,3.75,743753.1,0,0,1114118,0,0,0,0,0,0,0,0,1114118,0,1114118,0,0,0.0831257647655714,3.36589122516645e-06,0.66757120879476,0.000159677879721897,1.42292963198649e-05,0.0594889446246098,2.99943008428854e-07
4509,"TX","Cedar Bayou 4","Chambers",29.752,-94.923,1,"NG","GAS",535.5,16127895.1,2191094,79.28,4.84,959435.2,0,0,2191094,0,0,0,0,0,0,0,0,2191094,0,2191094,0,0,0.467086621558821,2.20894219965004e-06,0.43787952502266,3.61828383446808e-05,4.91570657599329e-06,0.0594891766130101,3.00101158272043e-07
4510,"TX","Cedro Hill Wind LLC","Webb",27.4472,-98.8367,0,"WND","WIND",150,0,64037,0,0,0,0,0,0,0,0,0,64037,0,0,0,0,0,64037,0,64037,0,0.048734398782344,0,0,0,NA,NA,NA
4511,"TX","Celanese Engineering Resin","Nueces",27.5697,-97.8228,1,"NG","GAS",44.2,1468200.5,218433.2,67.54,2.52,85896.3,0,0,218433.2,0,0,0,0,0,0,0,0,218433.2,0,218433.2,0,0,0.564146986507986,1.15367077898415e-05,0.393238298939905,0.000309202081002338,4.60018914310409e-05,0.0585044753764898,1.71638682863819e-06
4512,"TX","Central Utility Plant","Travis",30.3953,-97.8419,1,"NG","GAS",14.3,228324,22125,27.4,1.53,13480.2,0,508.4,21616.6,0,0,0,0,0,0,0,0,22125,0,22125,0,0,0.176621323881598,6.91525423728814e-05,0.609274576271186,0.00123841807909605,0.000120004905309998,0.0590397855678772,6.70100383665318e-06
4513,"TX","Champion Wind Farm LLC","Nolan",32.3983,-100.6481,0,"WND","WIND",126.5,0,349945,0,0,0,0,0,0,0,0,0,349945,0,0,0,0,0,349945,0,349945,0,0.315794935657949,0,0,0,NA,NA,NA
4514,"TX","Channel Energy Center LLC","Harris",29.7189,-95.2319,1,"NG","GAS",715,10847223.4,2344501,68.86,9.94,645290.2,0,542191.3,1802309.7,0,0,0,0,0,0,0,0,2344501,0,2344501,0,0,0.374317623016253,4.23970815111616e-06,0.275235625832533,2.9370855461354e-05,6.34816832480836e-06,0.0594889748467797,9.16363536866033e-07
4515,"TX","Channelview Cogeneration Plant","Harris",29.8356,-95.1242,1,"NG","GAS",918.3,29348771.3,5565397,157.89,8.8,1745930.8,0,0,5565397,0,0,0,0,0,0,0,0,5565397,0,5565397,0,0,0.691842853356684,1.58119896927389e-06,0.313711816066311,2.83699437793926e-05,5.37978228751266e-06,0.0594890594278473,2.99842194756548e-07
4516,"TX","Chocolate Bayou Plant","Brazoria",29.2558,-95.2103,1,"NG","GAS",52.1,1441665,219473,16.29,2.48,84343.9,0,0,219473,0,0,0,0,0,0,0,0,219473,0,219473,0,0,0.480882829823224,1.12997954190265e-05,0.384301941468882,7.42232529741699e-05,1.12994350282486e-05,0.0585045069416265,1.72023320258174e-06
4517,"TX","Chocolate Bayou Works","Brazoria",29.2293,-95.1952,1,"NG","GAS",41,1373416,262040,63.18,2.36,80351,0,0,262040,0,0,0,0,0,0,0,0,262040,0,262040,0,0,0.729591268515425,9.00625858647535e-06,0.306636391390627,0.000241108227751488,4.60020853113696e-05,0.0585044880793583,1.71834316769282e-06
4518,"TX","Clear Lake Cogeneration Ltd","Harris",29.6255,-95.067,1,"NG","GAS",465.2,3082049.9,577434,155.69,0.92,183346.9,0,0,577434,0,0,0,0,0,0,0,0,577434,0,577434,0,0,0.141696309732741,1.59325567943696e-06,0.317520097534956,0.000269623887751674,5.05150808882102e-05,0.0594886215177762,2.98502629694607e-07
4519,"TX","Coastal Plains","Galveston",29.425,-95.1872,1,"LFG","BIOMASS",5.2,344090,29181,0,0,0,0,0,0,0,0,29181,0,0,0,0,0,0,29181,29181,0,0,0.640608535300316,0,0,0,0,0,0
4520,"TX","Coleto Creek","Goliad",28.7128,-97.2142,1,"SUB","COAL",622.4,43496799.9,4475418,3233.94,17616.18,4586530.6,4471852.2,3565.8,0,0,0,0,0,0,0,0,0,4475418,0,4475418,0,0.999203247607263,0.820842650632109,0.003936208863619,1.02482731221977,0.000722600659871324,7.43489177924558e-05,0.105445242191254,0.000404999449166374
4521,"TX","Colorado Bend Energy Center","Wharton",29.2878,-96.0683,1,"NG","GAS",580.1,10342527.1,1232731,109.27,3.1,615253.7,0,0,1232731,0,0,0,0,0,0,0,0,1232731,0,1232731,0,0,0.242583549206994,2.51474165896696e-06,0.499098100072116,8.86405874436515e-05,1.05651161407157e-05,0.059487753239728,2.99733321462605e-07
4522,"TX","Comanche Peak","Somervell",32.2983,-97.7855,0,"NUC","NUCLEAR",2430,0,20208467,0,0,0,0,0,0,20208467,0,0,0,0,0,0,0,20208467,0,0,20208467,0,0.949342644267809,0,0,0,NA,NA,NA
4523,"TX","Copper","El Paso",31.7569,-106.375,1,"NG","GAS",80.5,243751.9,14522,24.32,0.07,14260.6,0,0,14522,0,0,0,0,0,0,0,0,14522,0,14522,0,0,0.0205933236904053,4.82027268971216e-06,0.981999724555846,0.00167470045448285,9.97735812520846e-05,0.0585045696054062,2.87177248669651e-07
4524,"TX","Corpus Christi","Nueces",27.8067,-97.5914,1,"NG","GAS",41,1068744.4,93178,49.16,1.83,62526.3,0,0,93178,0,0,0,0,0,0,0,0,93178,0,93178,0,0,0.259433121728478,1.96398291442186e-05,0.671041447551997,0.000527592350125566,4.59979018369593e-05,0.0585044469004937,1.71228967375174e-06
4525,"TX","Corpus Christi Cogeneration LLC","Nueces",27.8139,-97.4283,1,"NG","GAS",575.5,23831169.9,2231090,400.98,7.23,1417698.9,0,0,2231090,0,0,0,0,0,0,0,0,2231090,0,2231090,0,0,0.442555411415128,3.24056851135544e-06,0.635428826268774,0.000179723812127704,1.68258630055757e-05,0.0594892699749499,3.03384182578464e-07
4526,"TX","Corpus Refinery","Nueces",27.8322,-97.5281,1,"NG","GAS",56.7,1856332.5,293987,85.39,2.59,114044.3,0,55158.1,238828.9,0,0,0,0,0,0,0,0,293987,0,293987,0,0,0.591889943868635,8.80991336351607e-06,0.38792293536789,0.000290455020119937,4.59993023879073e-05,0.0614352762772833,1.3952241853224e-06
4527,"TX","Cottonwood Energy Project","Newton",30.2588,-93.7353,1,"NG","GAS",1336,24638662.3,3126205,202.02,7.41,1465737.9,0,0,3126205,0,0,0,0,0,0,0,0,3126205,0,3126205,0,0,0.267120297077079,2.37028601771157e-06,0.468855337381905,6.46214819565576e-05,8.19930877497355e-06,0.0594893457344882,3.00746846958489e-07
4528,"TX","Covel Gardens Gas Recovery","Bexar",29.3467,-98.6536,1,"LFG","BIOMASS",9.6,753191,64889,0,0,0,0,0,0,0,0,64889,0,0,0,0,0,0,64889,64889,0,0,0.771606259512938,0,0,0,0,0,0
4529,"TX","Dansby","Brazos",30.7217,-96.4599,1,"NG","GAS",203.2,1438127.4,129732,40.76,0.43,85548.5,0,0,129732,0,0,0,0,0,0,0,0,129732,0,129732,0,0,0.0728818358321648,3.31452532914007e-06,0.659424814232418,0.00031418616840872,2.83424125011456e-05,0.0594860371897511,2.98999935610712e-07
4530,"TX","Decker Creek","Travis",30.3036,-97.6128,1,"NG","GAS",932,13403874.2,1188481,782.81,11.54,799943.1,0,14326.8,1174154.2,0,0,0,0,0,0,0,0,1188481,0,1188481,0,0,0.145570114841163,9.70987335935535e-06,0.673080259591866,0.000658664295011868,5.84017716310707e-05,0.0596799916251079,8.60945113913409e-07
4531,"TX","DeCordova Power Company LLC","Hood",32.4033,-97.6986,1,"NG","GAS",1156.8,301075.6,22426,47.96,1.95,17614.3,0,334.6,22091.4,0,0,0,0,0,0,0,0,22426,0,22426,0,0,0.00221304085589597,8.69526442522073e-05,0.785441005975207,0.00213858913760813,0.000159295539060621,0.0585045749306819,6.47677858982927e-06
4532,"TX","Deer Park Energy Center","Harris",29.7153,-95.1361,1,"NG","GAS",996,31179416.7,5684394,120.83,9.35,1854837.3,0,0,5684394,0,0,0,0,0,0,0,0,5684394,0,5684394,0,0,0.651509462507564,1.64485431516535e-06,0.326303437094614,2.12564435188694e-05,3.8753130362442e-06,0.0594891597186294,2.9987732259276e-07
